Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita
2015-09-06,1.18,4088061.71,99311.62,3227507.37,6693.26,754549.46,688674.24,65777.16,98.06,conventional,2015,Northeast,06/09/2015,4823912.817799999
2015-08-30,1.2,3825966.51,93227.99,2981372.2,11075.1,740291.22,678533.22,60808.49,949.51,conventional,2015,Northeast,30/08/2015,4591159.812
2015-08-23,1.13,4146220.81,107907.11,3291930.64,7167.44,739215.62,682203.72,55968.11,1043.79,conventional,2015,Northeast,23/08/2015,4685229.5153
2015-08-16,1.17,4221435.38,97139.95,3382543.31,8138.99,733613.13,677997.05,55602.12,13.96,conventional,2015,Northeast,16/08/2015,4939079.394599999
2015-08-09,1.1,4786334.13,105393.94,3894801.66,9116.57,777021.96,722077.58,54944.38,0.0,conventional,2015,Northeast,09/08/2015,5264967.5430000005
2015-08-02,1.19,4154658.67,104772.22,3244095.85,11726.4,794064.2,742929.61,51131.53,3.06,conventional,2015,Northeast,02/08/2015,4944043.817299999
2015-07-26,1.28,3757524.71,102482.55,2757145.78,14864.77,883031.61,815705.91,67279.91,45.79,conventional,2015,Northeast,26/07/2015,4809631.6288
2015-07-19,1.27,4169213.2,107602.07,3057929.0,36476.44,967205.69,900291.21,66844.37,70.11,conventional,2015,Northeast,19/07/2015,5294900.764
2015-07-12,1.2,4454138.91,110242.95,3051823.18,75096.18,1216976.6,1148604.15,67207.62,1164.83,conventional,2015,Northeast,12/07/2015,5344966.692
2015-07-05,1.24,4855273.71,122190.4,3328289.46,92678.08,1312115.77,1208641.02,102680.02,794.73,conventional,2015,Northeast,05/07/2015,6020539.4004
2015-06-28,1.3,4100932.47,105387.01,2670469.78,72708.66,1252367.02,1129604.18,121974.02,788.82,conventional,2015,Northeast,28/06/2015,5331212.211
2015-06-21,1.27,4508474.0,106859.5,3203944.93,77296.43,1120373.14,1052770.72,66494.05,1108.37,conventional,2015,Northeast,21/06/2015,5725761.98
2015-06-14,1.2,4561749.66,112693.47,2985953.81,56827.08,1406275.3,1285655.99,118366.89,2252.42,conventional,2015,Northeast,14/06/2015,5474099.592
2015-06-07,1.27,4721927.3,109587.85,3416600.27,7058.9,1188680.28,1099881.5,87700.94,1097.84,conventional,2015,Northeast,07/06/2015,5996847.671
2015-05-31,1.34,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,conventional,2015,Northeast,31/05/2015,5801181.3588000005
2015-05-24,1.26,4661457.29,112425.95,3212552.24,7774.83,1328704.27,1206950.37,120720.48,1033.42,conventional,2015,Northeast,24/05/2015,5873436.1854
2015-05-17,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,conventional,2015,Northeast,17/05/2015,5445921.5405
2015-05-10,1.21,5498650.28,134556.37,4143702.97,10220.82,1210170.12,1120295.45,89874.67,0.0,conventional,2015,Northeast,10/05/2015,6653366.8388
2015-05-03,1.24,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,conventional,2015,Northeast,03/05/2015,5700668.6284
2015-04-26,1.36,3646363.66,110930.88,2492744.36,7040.21,1035648.21,902141.63,132855.85,650.73,conventional,2015,Northeast,26/04/2015,4959054.5776
2015-04-19,1.31,3786141.18,110954.74,2552885.19,6389.9,1115911.35,984678.78,131232.57,0.0,conventional,2015,Northeast,19/04/2015,4959844.945800001
2015-04-12,1.33,3203213.09,93987.65,2102179.57,5306.97,1001738.9,920108.45,81630.45,0.0,conventional,2015,Northeast,12/04/2015,4260273.4097
2015-04-05,1.34,3467770.71,97887.72,2409449.74,6203.7,954229.55,869574.86,83524.01,1130.68,conventional,2015,Northeast,05/04/2015,4646812.7514
2015-03-29,1.26,3497026.98,96169.31,2543290.15,5707.16,851860.36,769079.25,82778.21,2.9,conventional,2015,Northeast,29/03/2015,4406253.9948
2015-03-22,1.22,3520408.65,118765.0,2526519.62,5436.84,869687.19,782209.83,87477.36,0.0,conventional,2015,Northeast,22/03/2015,4294898.552999999
2015-03-15,1.34,3135991.73,111777.91,2082038.09,5531.34,936644.39,843930.39,92714.0,0.0,conventional,2015,Northeast,15/03/2015,4202228.9182
2015-03-08,1.27,3250832.53,113602.19,2111936.1,7864.97,1017429.27,909308.32,108119.32,1.63,conventional,2015,Northeast,08/03/2015,4128557.3131
2015-03-01,1.15,3780455.44,88609.28,2790180.2,7317.59,894348.37,810060.6,84287.77,0.0,conventional,2015,Northeast,01/03/2015,4347523.756
2015-02-22,1.29,3042447.03,92283.05,2003076.22,7049.52,940038.24,860636.05,79402.19,0.0,conventional,2015,Northeast,22/02/2015,3924756.6687
2015-02-15,1.29,2983695.9,88056.2,1958075.38,7773.07,929791.25,864046.29,65744.96,0.0,conventional,2015,Northeast,15/02/2015,3848967.711
2015-02-08,1.09,4457049.41,128978.49,3354876.63,7219.81,965974.48,869917.39,96055.45,1.64,conventional,2015,Northeast,08/02/2015,4858183.856900001
2015-02-01,1.23,4298883.17,133613.0,3149375.34,9191.41,1006703.42,896750.09,109953.33,0.0,conventional,2015,Northeast,01/02/2015,5287626.2990999995
2015-01-25,1.27,3238501.89,96761.81,2129188.49,7923.65,1004627.94,903840.54,100787.4,0.0,conventional,2015,Northeast,25/01/2015,4112897.4003000003
2015-01-18,1.32,3066789.62,91803.09,2098784.32,7215.59,868986.62,784229.51,84757.11,0.0,conventional,2015,Northeast,18/01/2015,4048162.2984
2015-01-11,1.28,3056024.77,97343.55,2070661.43,6915.47,881104.32,796190.93,84913.39,0.0,conventional,2015,Northeast,11/01/2015,3911711.7056
2015-01-04,1.09,3759282.62,126640.65,2860709.93,7580.38,764351.66,669970.5,94381.16,0.0,conventional,2015,Northeast,04/01/2015,4097618.0558
2015-12-27,1.21,304598.42,2601.32,250270.9,12123.24,39602.96,39602.96,0.0,0.0,conventional,2015,NorthernNewEngland,27/12/2015,368564.0882
2015-12-20,1.17,284808.22,2616.13,232459.75,3820.83,45911.51,45911.51,0.0,0.0,conventional,2015,NorthernNewEngland,20/12/2015,333225.61739999993
2015-12-13,0.95,407482.83,2970.12,369076.25,116.84,35319.62,35319.62,0.0,0.0,conventional,2015,NorthernNewEngland,13/12/2015,387108.6885
2015-12-06,1.11,303058.29,3320.11,261503.41,94.18,38140.59,38140.59,0.0,0.0,conventional,2015,NorthernNewEngland,06/12/2015,336394.7019
2015-11-29,1.25,219689.9,2897.91,181977.84,88.58,34725.57,34725.57,0.0,0.0,conventional,2015,NorthernNewEngland,29/11/2015,274612.375
2015-11-22,1.08,274209.2,2770.62,230517.24,140.77,40780.57,40777.1,3.47,0.0,conventional,2015,NorthernNewEngland,22/11/2015,296145.93600000005
2015-11-15,1.07,287015.98,2589.55,237255.49,90.93,47080.01,46867.66,212.35,0.0,conventional,2015,NorthernNewEngland,15/11/2015,307107.0986
2015-11-08,0.96,489339.78,2347.38,453089.14,132.37,33770.89,33362.0,408.89,0.0,conventional,2015,NorthernNewEngland,08/11/2015,469766.1888
2015-11-01,1.07,350260.55,3271.4,281498.53,209.48,65281.14,65081.14,200.0,0.0,conventional,2015,NorthernNewEngland,01/11/2015,374778.7885
2015-10-25,1.08,313881.26,2599.46,268057.07,158.24,43066.49,42475.38,591.11,0.0,conventional,2015,NorthernNewEngland,25/10/2015,338991.76080000005
2015-10-18,1.0,402466.4,3274.11,361448.46,192.81,37551.02,36297.69,1253.33,0.0,conventional,2015,NorthernNewEngland,18/10/2015,402466.4
2015-10-11,1.19,278472.66,3616.8,231543.02,204.79,43108.05,43001.38,106.67,0.0,conventional,2015,NorthernNewEngland,11/10/2015,331382.4653999999
2015-10-04,1.12,298222.53,3978.7,253346.07,248.25,40649.51,40431.73,217.78,0.0,conventional,2015,NorthernNewEngland,04/10/2015,334009.23360000004
2015-09-27,0.98,458602.59,2768.16,427544.89,265.22,28024.32,27515.43,508.89,0.0,conventional,2015,NorthernNewEngland,27/09/2015,449430.5382
2015-09-20,1.17,322729.94,2413.3,270775.68,291.7,49249.26,48164.82,1084.44,0.0,conventional,2015,NorthernNewEngland,20/09/2015,377594.02979999996
2015-09-13,1.09,356105.25,1752.73,301172.05,277.25,52903.22,52023.22,880.0,0.0,conventional,2015,NorthernNewEngland,13/09/2015,388154.72250000003
2015-09-06,1.01,508207.79,2506.81,456884.53,377.7,48438.75,48349.86,88.89,0.0,conventional,2015,NorthernNewEngland,06/09/2015,513289.8679
2015-08-30,1.13,395127.18,2834.15,337184.98,457.24,54650.81,54650.81,0.0,0.0,conventional,2015,NorthernNewEngland,30/08/2015,446493.71339999995
2015-08-23,1.18,400101.77,2487.19,338130.6,608.29,58875.69,58875.69,0.0,0.0,conventional,2015,NorthernNewEngland,23/08/2015,472120.0886
2015-08-16,1.23,372516.0,2067.21,304465.27,775.0,65208.52,65208.52,0.0,0.0,conventional,2015,NorthernNewEngland,16/08/2015,458194.68
2015-08-09,1.03,579226.47,2513.38,523492.97,815.98,52404.14,52400.81,3.33,0.0,conventional,2015,NorthernNewEngland,09/08/2015,596603.2641
2015-08-02,1.25,417082.92,2279.1,347110.01,1637.61,66056.2,66056.2,0.0,0.0,conventional,2015,NorthernNewEngland,02/08/2015,521353.64999999997
2015-07-26,1.25,402791.86,2558.33,324258.79,2452.04,73522.7,73518.43,4.27,0.0,conventional,2015,NorthernNewEngland,26/07/2015,503489.82499999995
2015-07-19,1.03,594451.88,3108.09,522040.27,6851.58,62451.94,62434.86,17.08,0.0,conventional,2015,NorthernNewEngland,19/07/2015,612285.4364
2015-07-12,1.1,509215.2,3111.08,341891.96,15371.77,148840.39,148811.62,28.77,0.0,conventional,2015,NorthernNewEngland,12/07/2015,560136.7200000001
2015-07-05,1.15,536642.98,2968.62,338863.42,17991.98,176818.96,176636.74,182.22,0.0,conventional,2015,NorthernNewEngland,05/07/2015,617139.4269999999
2015-06-28,1.14,452801.32,2582.77,282587.99,15156.27,152474.29,152425.4,48.89,0.0,conventional,2015,NorthernNewEngland,28/06/2015,516193.50479999994
2015-06-21,1.18,425885.58,2279.37,300069.61,14779.66,108756.94,108756.94,0.0,0.0,conventional,2015,NorthernNewEngland,21/06/2015,502544.9844
2015-06-14,1.04,537725.07,2804.46,362082.5,10744.54,162093.57,162093.57,0.0,0.0,conventional,2015,NorthernNewEngland,14/06/2015,559234.0728
2015-06-07,1.17,427216.77,2096.21,314308.78,37.43,110774.35,110774.35,0.0,0.0,conventional,2015,NorthernNewEngland,07/06/2015,499843.6209
2015-05-31,1.2,413699.46,2523.96,313153.31,61.25,97960.94,97960.94,0.0,0.0,conventional,2015,NorthernNewEngland,31/05/2015,496439.352
2015-05-24,1.04,512172.44,2624.76,372289.48,53.34,137204.86,137204.86,0.0,0.0,conventional,2015,NorthernNewEngland,24/05/2015,532659.3376
2015-05-17,1.15,422484.37,2745.99,287792.49,29.88,131916.01,131904.74,11.27,0.0,conventional,2015,NorthernNewEngland,17/05/2015,485857.02549999993
2015-05-10,1.05,578436.76,2739.66,503984.46,78.56,71634.08,71253.97,380.11,0.0,conventional,2015,NorthernNewEngland,10/05/2015,607358.598
2015-05-03,1.16,366987.36,2322.24,304233.27,59.55,60372.3,60354.57,17.73,0.0,conventional,2015,NorthernNewEngland,03/05/2015,425705.33759999997
2015-04-26,1.24,311879.23,1960.76,253562.76,79.62,56276.09,56259.03,17.06,0.0,conventional,2015,NorthernNewEngland,26/04/2015,386730.24519999995
2015-04-19,1.13,346561.62,2156.47,284389.27,78.27,59937.61,59936.64,0.97,0.0,conventional,2015,NorthernNewEngland,19/04/2015,391614.6306
2015-04-12,1.16,306250.63,2160.72,214309.89,58.52,89721.5,89699.64,21.86,0.0,conventional,2015,NorthernNewEngland,12/04/2015,355250.73079999996
2015-04-05,1.19,309143.83,2352.11,252306.55,82.02,54403.15,54288.7,114.45,0.0,conventional,2015,NorthernNewEngland,05/04/2015,367881.1577
2015-03-29,1.07,412639.2,2452.76,372165.06,57.27,37964.11,37036.33,927.78,0.0,conventional,2015,NorthernNewEngland,29/03/2015,441523.944
2015-03-22,1.19,282155.05,4556.72,229492.52,55.64,48050.17,47856.09,194.08,0.0,conventional,2015,NorthernNewEngland,22/03/2015,335764.5095
2015-03-15,1.15,301852.8,6236.37,247092.81,90.6,48433.02,48390.8,42.22,0.0,conventional,2015,NorthernNewEngland,15/03/2015,347130.72
2015-03-08,1.09,287963.73,2507.83,234532.06,15.02,50908.82,50606.6,302.22,0.0,conventional,2015,NorthernNewEngland,08/03/2015,313880.4657
2015-03-01,1.05,355677.99,2266.45,310490.26,41.26,42880.02,42880.02,0.0,0.0,conventional,2015,NorthernNewEngland,01/03/2015,373461.8895
2015-02-22,1.13,264118.86,2875.24,217477.35,23.63,43742.64,43735.97,6.67,0.0,conventional,2015,NorthernNewEngland,22/02/2015,298454.31179999997
2015-02-15,1.11,288514.78,2897.82,232117.81,33.13,53466.02,53303.8,162.22,0.0,conventional,2015,NorthernNewEngland,15/02/2015,320251.40580000007
2015-02-08,1.03,363935.24,4606.01,308443.03,33.62,50852.58,50014.8,837.78,0.0,conventional,2015,NorthernNewEngland,08/02/2015,374853.2972
2015-02-01,1.06,412752.74,4353.96,361694.45,34.23,46670.1,46576.76,93.34,0.0,conventional,2015,NorthernNewEngland,01/02/2015,437517.9044
2015-01-25,1.06,290611.31,3806.65,233232.89,24.12,53547.65,53543.21,4.44,0.0,conventional,2015,NorthernNewEngland,25/01/2015,308047.98860000004
2015-01-18,1.12,309202.71,3012.79,241380.95,38.05,64770.92,64770.92,0.0,0.0,conventional,2015,NorthernNewEngland,18/01/2015,346307.03520000004
2015-01-11,1.06,314717.03,4578.25,265252.09,22.9,44863.79,44863.79,0.0,0.0,conventional,2015,NorthernNewEngland,11/01/2015,333600.0518000001
2015-01-04,1.05,321823.77,4966.76,264351.96,14.68,52490.37,52490.37,0.0,0.0,conventional,2015,NorthernNewEngland,04/01/2015,337914.9585
2015-12-27,1.1,1306923.23,571602.6,404837.9,25188.57,305294.16,279127.08,24838.63,1328.45,conventional,2015,Plains,27/12/2015,1437615.553
2015-12-20,1.13,1139861.64,497437.17,341262.17,27253.71,273908.59,255725.09,16936.24,1247.26,conventional,2015,Plains,20/12/2015,1288043.6531999998
2015-12-13,1.02,1472501.13,695419.91,463238.46,17927.73,295915.03,266174.79,28516.98,1223.26,conventional,2015,Plains,13/12/2015,1501951.1526
2015-12-06,1.08,1245289.61,579077.46,394656.96,13005.11,258550.08,243961.62,13539.44,1049.02,conventional,2015,Plains,06/12/2015,1344912.7788000002
2015-11-29,1.11,1099646.06,460759.58,364748.79,10648.01,263489.68,248449.51,14157.64,882.53,conventional,2015,Plains,29/11/2015,1220607.1266
2015-11-22,1.1,1281613.28,584490.6,403638.25,15421.83,278062.6,260079.65,16838.2,1144.75,conventional,2015,Plains,22/11/2015,1409774.6080000002
2015-11-15,1.09,1294866.75,549163.56,441216.08,17268.45,287218.66,270313.26,16012.74,892.66,conventional,2015,Plains,15/11/2015,1411404.7575
2015-11-08,1.12,1285586.97,513609.22,467808.56,19975.92,284193.27,266376.52,16399.34,1417.41,conventional,2015,Plains,08/11/2015,1439857.4064000002
2015-11-01,1.12,1350091.82,469390.49,584277.22,17013.86,279410.25,264897.41,13224.58,1288.26,conventional,2015,Plains,01/11/2015,1512102.8384000002
2015-10-25,1.11,1411354.54,559720.23,583990.89,15616.99,252026.43,237398.61,13346.37,1281.45,conventional,2015,Plains,25/10/2015,1566603.5394000001
2015-10-18,1.12,1368887.69,492966.35,588304.97,14931.07,272685.3,257340.06,13759.12,1586.12,conventional,2015,Plains,18/10/2015,1533154.2128
2015-10-11,1.05,1560845.55,708470.83,576153.62,14585.67,261635.43,248699.54,11296.81,1639.08,conventional,2015,Plains,11/10/2015,1638887.8275000001
2015-10-04,1.14,1309245.88,492561.57,566241.35,15401.65,235041.31,223134.82,10382.51,1523.98,conventional,2015,Plains,04/10/2015,1492540.3031999997
2015-09-27,0.99,1542657.96,564480.54,729792.24,14587.65,233797.53,221484.44,10779.94,1533.15,conventional,2015,Plains,27/09/2015,1527231.3804
2015-09-20,1.16,1386951.96,611683.23,506379.84,15441.14,253447.75,237139.11,15090.36,1218.28,conventional,2015,Plains,20/09/2015,1608864.2736
2015-09-13,1.13,1526985.3,727720.21,491074.45,15652.47,292538.17,271845.35,19120.68,1572.14,conventional,2015,Plains,13/09/2015,1725493.389
2015-09-06,1.12,1714650.22,857114.48,547236.44,15397.86,294901.44,276258.81,17590.29,1052.34,conventional,2015,Plains,06/09/2015,1920408.2464
2015-08-30,1.13,1481150.17,699755.69,477305.38,14634.43,289454.67,270142.84,18056.86,1254.97,conventional,2015,Plains,30/08/2015,1673699.6920999999
2015-08-23,1.06,1731574.98,930286.05,498120.52,16041.72,287126.69,275002.9,10772.67,1351.12,conventional,2015,Plains,23/08/2015,1835469.4788000002
2015-08-16,1.08,1727851.85,911935.06,508403.31,14777.59,292735.89,277836.31,13619.13,1280.45,conventional,2015,Plains,16/08/2015,1866079.9980000001
2015-08-09,1.14,1605913.77,789751.38,498857.3,21090.12,296214.97,281135.85,13951.38,1127.74,conventional,2015,Plains,09/08/2015,1830741.6978
2015-08-02,1.13,1593031.18,761285.69,506914.62,33145.85,291685.02,276864.79,13477.89,1342.34,conventional,2015,Plains,02/08/2015,1800125.2333999998
2015-07-26,1.04,1844887.26,898275.28,576870.99,53882.08,315858.91,292786.5,21669.83,1402.58,conventional,2015,Plains,26/07/2015,1918682.7504
2015-07-19,1.09,1701986.81,824192.7,491747.17,37429.71,348617.23,332847.58,14512.26,1257.39,conventional,2015,Plains,19/07/2015,1855165.6229000003
2015-07-12,1.07,1808842.07,953323.15,530475.53,14462.47,310580.92,292683.09,12904.75,4993.08,conventional,2015,Plains,12/07/2015,1935461.0149
2015-07-05,1.06,1988311.9,927860.87,627548.45,19636.37,413266.21,396505.99,15522.11,1238.11,conventional,2015,Plains,05/07/2015,2107610.614
2015-06-28,1.08,1826182.48,954738.73,480810.73,18637.71,371995.31,358087.94,12451.24,1456.13,conventional,2015,Plains,28/06/2015,1972277.0784
2015-06-21,1.08,1921720.44,1049002.63,474166.48,22901.69,375649.64,358605.35,15767.87,1276.42,conventional,2015,Plains,21/06/2015,2075458.0752
2015-06-14,1.06,1974806.07,1117926.72,443241.8,27161.21,386476.34,375290.39,9693.84,1492.11,conventional,2015,Plains,14/06/2015,2093294.4342000003
2015-06-07,1.04,2026464.23,1207877.63,445069.67,17034.85,356482.08,353409.98,1330.64,1741.46,conventional,2015,Plains,07/06/2015,2107522.7992000002
2015-05-31,1.09,1853451.18,1085643.8,418763.72,11918.96,337124.7,334423.95,902.84,1797.91,conventional,2015,Plains,31/05/2015,2020261.7862
2015-05-24,1.03,2026639.78,1221023.1,450494.18,12148.13,342974.37,338254.28,2828.9,1891.19,conventional,2015,Plains,24/05/2015,2087438.9734
2015-05-17,1.06,1966712.28,1228815.94,413931.34,11424.24,312540.76,308421.89,2567.1,1551.77,conventional,2015,Plains,17/05/2015,2084715.0168
2015-05-10,1.03,2105831.09,1319397.29,424405.51,12270.69,349757.6,344545.73,3874.51,1337.36,conventional,2015,Plains,10/05/2015,2169006.0227
2015-05-03,1.01,2333238.9,1485535.26,508885.83,17406.31,321411.5,311074.95,6744.66,3591.89,conventional,2015,Plains,03/05/2015,2356571.289
2015-04-26,1.13,1787071.74,1022915.7,447514.72,23878.2,292763.12,278730.74,6240.25,7792.13,conventional,2015,Plains,26/04/2015,2019391.0661999998
2015-04-19,1.12,1801956.87,1055547.01,433296.82,33180.04,279933.0,272779.43,5725.48,1428.09,conventional,2015,Plains,19/04/2015,2018191.6944000004
2015-04-12,0.97,2160085.64,1423163.45,471484.38,12343.11,253094.7,246327.83,5726.34,1040.53,conventional,2015,Plains,12/04/2015,2095283.0708
2015-04-05,1.13,1668243.39,898263.98,437183.58,11645.81,321150.02,305406.51,9584.33,6159.18,conventional,2015,Plains,05/04/2015,1885115.0306999998
2015-03-29,1.08,1657404.68,912075.07,441015.24,10085.33,294229.04,286268.48,6846.07,1114.49,conventional,2015,Plains,29/03/2015,1789997.0544
2015-03-22,1.09,1651115.09,885071.63,450192.76,11548.82,304301.88,293708.39,9411.9,1181.59,conventional,2015,Plains,22/03/2015,1799715.4481000002
2015-03-15,1.1,1590080.35,839457.23,435373.81,10344.37,304904.94,300231.39,3729.66,943.89,conventional,2015,Plains,15/03/2015,1749088.3850000002
2015-03-08,1.11,1531085.64,838161.13,412581.04,9283.84,271059.63,269498.52,734.29,826.82,conventional,2015,Plains,08/03/2015,1699505.0604
2015-03-01,1.09,1619341.49,854129.32,460986.95,11417.67,292807.55,291293.85,540.74,972.96,conventional,2015,Plains,01/03/2015,1765082.2241000002
2015-02-22,1.08,1547969.24,818736.11,430679.66,20287.44,278266.03,276280.33,860.21,1125.49,conventional,2015,Plains,22/02/2015,1671806.7792
2015-02-15,1.05,1507821.92,847328.77,409541.36,17649.52,233302.27,231591.27,844.44,866.56,conventional,2015,Plains,15/02/2015,1583213.016
2015-02-08,0.98,1794543.77,1077511.79,490403.56,12488.08,214140.34,212347.25,690.66,1102.43,conventional,2015,Plains,08/02/2015,1758652.8946
2015-02-01,0.92,2561325.42,1383259.28,926444.37,13768.85,237852.92,235274.47,1245.73,1332.72,conventional,2015,Plains,01/02/2015,2356419.3864
2015-01-25,1.08,1510836.96,841332.54,454162.3,14022.68,201319.44,198193.38,1929.49,1196.57,conventional,2015,Plains,25/01/2015,1631703.9168
2015-01-18,1.02,1674945.55,966515.75,485150.34,14504.7,208774.76,206579.02,1074.3,1121.44,conventional,2015,Plains,18/01/2015,1708444.4610000001
2015-01-11,1.09,1402841.83,737363.86,448207.79,10009.45,207260.73,205299.64,954.59,1006.5,conventional,2015,Plains,11/01/2015,1529097.5947000002
