Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita,Porcentagem 150 g,Porcentagem 300 g,Porcentagem 425 g
2015-05-17,1.27,790853.86,63515.06,455166.65,44840.98,227331.17,222163.1,5152.19,15.88,conventional,2015,BaltimoreWashington,17/05/2015,1004384.4022,8.03120060639269,57.55382543116121,5.669945140054068
2015-05-10,1.26,855205.82,79192.07,507104.15,44390.54,224519.06,215572.03,8947.03,0.0,conventional,2015,BaltimoreWashington,10/05/2015,1077559.3332,9.260001294191381,59.296152825526846,5.190626509066554
2015-05-03,1.17,896972.05,73038.46,536709.99,77537.43,209686.17,201874.28,7767.45,44.44,conventional,2015,BaltimoreWashington,03/05/2015,1049457.2985,8.142779922741182,59.83575407951675,8.644352965067306
2015-04-26,1.29,747841.09,58013.85,431532.87,39942.57,218351.8,212064.73,6184.29,102.78,conventional,2015,BaltimoreWashington,26/04/2015,964715.0061,7.7575103555756755,57.70381913622853,5.341050463006787
2015-04-19,1.28,762862.62,67486.78,427623.27,42125.28,225627.29,219885.88,5741.41,0.0,conventional,2015,BaltimoreWashington,19/04/2015,976464.1536,8.84651813192787,56.05508236856592,5.522000802713338
2015-04-12,1.15,837629.62,70796.72,523170.13,42270.76,201392.01,196076.34,5315.67,0.0,conventional,2015,BaltimoreWashington,12/04/2015,963274.063,8.452031579303512,62.45840852667077,5.046473881857234
2015-04-05,1.29,688065.45,53579.17,401279.47,41867.08,191339.73,184109.06,6357.06,873.61,conventional,2015,BaltimoreWashington,05/04/2015,887604.4305,7.786929281218814,58.319956335549186,6.084752547886252
2015-03-29,1.25,663677.32,58098.15,398050.87,43759.68,163768.62,158964.08,4804.54,0.0,conventional,2015,BaltimoreWashington,29/03/2015,829596.6499999999,8.753975501227012,59.97656662427458,6.593517464179732
2015-03-22,1.1,808897.21,65158.96,524971.24,42381.39,176385.62,171699.95,4685.67,0.0,conventional,2015,BaltimoreWashington,22/03/2015,889786.931,8.05528306866085,64.89962303121308,5.239403656739031
2015-03-15,1.24,693698.13,53400.14,395837.01,46596.22,197864.76,193130.9,4733.86,0.0,conventional,2015,BaltimoreWashington,15/03/2015,860185.6812,7.6978930302147415,57.061853403006864,6.717074471571662
2015-03-08,1.26,657745.9,55284.8,367670.93,42267.91,192522.26,188374.49,4147.77,0.0,conventional,2015,BaltimoreWashington,08/03/2015,828759.834,8.405191123198183,55.89862741827809,6.426176126677491
2015-03-01,1.16,770115.24,59039.85,498872.67,40241.65,171961.07,168224.2,3736.87,0.0,conventional,2015,BaltimoreWashington,01/03/2015,893333.6784,7.666365620812803,64.77896347045412,5.225406265171431
2015-02-22,1.11,749845.79,50501.07,445970.56,62611.61,190762.55,186976.97,3785.58,0.0,conventional,2015,BaltimoreWashington,22/02/2015,832328.8269000001,6.73486077717393,59.47497018020198,8.349931523920405
2015-02-15,1.25,637319.34,49751.74,361677.37,45900.05,179990.18,174864.87,5125.31,0.0,conventional,2015,BaltimoreWashington,15/02/2015,796649.1749999999,7.806406753637823,56.74978732012118,7.202048819042586
2015-02-08,1.09,844931.21,71703.52,554857.41,37437.32,180932.96,175771.39,5161.57,0.0,conventional,2015,BaltimoreWashington,08/02/2015,920975.0189,8.486314524942214,65.6689448126789,4.430812775870831
2015-02-01,1.06,1007418.76,93166.54,666010.38,83652.48,164589.36,159916.87,4672.49,0.0,conventional,2015,BaltimoreWashington,01/02/2015,1067863.8856000002,9.248044973869654,66.11057947739627,8.303645248774204
2015-01-25,1.2,692934.46,49696.14,386398.73,39488.95,217350.64,209761.81,7588.83,0.0,conventional,2015,BaltimoreWashington,25/01/2015,831521.352,7.171838444865335,55.76266621232836,5.698800143378639
2015-01-18,1.23,657741.34,49947.16,393359.6,40576.08,173858.5,169390.88,4467.62,0.0,conventional,2015,BaltimoreWashington,18/01/2015,809021.8481999999,7.593738900461997,59.804603432711104,6.169002544374055
2015-01-11,1.17,670231.94,51460.64,420837.82,42526.96,155406.52,151330.87,4075.65,0.0,conventional,2015,BaltimoreWashington,11/01/2015,784171.3697999999,7.678034562184548,62.78987838150477,6.3451109178712075
2015-01-04,1.08,788025.06,53987.31,552906.04,39995.03,141136.68,137146.07,3990.61,0.0,conventional,2015,BaltimoreWashington,04/01/2015,851067.0648000002,6.85096359752823,70.16350977467646,5.075350014884044
2015-12-27,0.97,62909.69,30482.25,2971.94,5894.4,23561.1,23520.19,5.69,35.22,conventional,2015,Boise,27/12/2015,61022.3993,48.453982208464225,4.724137092393875,9.369621754613638
2015-12-20,1.03,57504.05,25628.22,2546.09,7393.84,21935.9,21900.35,11.43,24.12,conventional,2015,Boise,20/12/2015,59229.171500000004,44.56767827657357,4.427670746669148,12.857946527244602
2015-12-13,0.99,58461.05,27148.61,2985.73,6458.44,21868.27,21842.87,4.44,20.96,conventional,2015,Boise,13/12/2015,57876.4395,46.438799850498754,5.107212408945784,11.047423883081127
2015-12-06,0.71,95295.34,35590.98,12526.5,4086.26,43091.6,42734.53,0.0,357.07,conventional,2015,Boise,06/12/2015,67659.6914,37.34808018944054,13.144923980543016,4.287995614476007
2015-11-29,1.06,49069.13,24189.98,2789.67,6031.49,16057.99,15860.63,0.0,197.36,conventional,2015,Boise,29/11/2015,52013.277799999996,49.29775604336169,5.685183332168311,12.29182176248081
2015-11-22,1.09,52875.58,25408.86,3255.97,6662.8,17547.95,17530.67,4.32,12.96,conventional,2015,Boise,22/11/2015,57634.38220000001,48.054054442523366,6.157795337658707,12.600901966465427
2015-11-15,1.01,68648.22,24424.72,12085.72,6502.37,25635.41,25200.25,8.65,426.51,conventional,2015,Boise,15/11/2015,69334.7022,35.57953869743454,17.60529260627588,9.47201544337202
2015-11-08,1.11,55847.79,31910.27,4651.88,6285.73,12999.91,12777.83,119.79,102.29,conventional,2015,Boise,08/11/2015,61991.04690000001,57.13792792875063,8.329568636467084,11.255109647131963
2015-11-01,1.14,53585.51,30434.99,4359.52,6428.27,12362.73,12331.82,0.0,30.91,conventional,2015,Boise,01/11/2015,61087.4814,56.79705203888141,8.135632188627111,11.9962840700779
2015-10-25,1.11,59874.45,29521.58,10089.82,6551.57,13711.48,13660.98,0.0,50.5,conventional,2015,Boise,25/10/2015,66460.6395,49.305805731827185,16.851628699720834,10.94217984465828
2015-10-18,1.16,54191.14,29614.23,9069.38,6586.27,8921.26,8918.0,0.0,3.26,conventional,2015,Boise,18/10/2015,62861.72239999999,54.64773392846137,16.735909227966047,12.153776429135833
2015-10-11,0.94,80904.19,26114.19,33415.88,7604.48,13769.64,13543.47,185.46,40.71,conventional,2015,Boise,11/10/2015,76049.9386,32.2779203400961,41.30302769238527,9.39936485366209
2015-10-04,1.12,59496.33,35154.43,10821.85,7551.63,5968.42,5462.15,504.65,1.62,conventional,2015,Boise,04/10/2015,66635.88960000001,59.08672013887243,18.189105109508436,12.692598014028764
2015-09-27,0.99,64187.8,47007.35,5754.04,3663.3,7763.11,7596.64,160.0,6.47,conventional,2015,Boise,27/09/2015,63545.922000000006,73.2340880977382,8.964382639691653,5.707159304416104
2015-09-20,1.03,73952.9,34826.9,21592.13,6640.07,10893.8,10601.02,273.41,19.37,conventional,2015,Boise,20/09/2015,76171.487,47.09335266095042,29.19713763760448,8.97878244125653
2015-09-13,1.08,64208.84,45738.83,4393.9,6593.46,7482.65,7482.65,0.0,0.0,conventional,2015,Boise,13/09/2015,69345.5472,71.23447487915995,6.8431387329221325,10.268772960234136
2015-09-06,1.16,64464.61,44134.65,5402.17,7991.75,6936.04,6934.43,0.0,1.61,conventional,2015,Boise,06/09/2015,74778.9476,68.46337858865508,8.380055351300504,12.397112151923357
2015-08-30,1.19,60099.83,40926.77,5809.92,7922.58,5440.56,5440.56,0.0,0.0,conventional,2015,Boise,30/08/2015,71518.7977,68.09797964486755,9.667115530942432,13.182366738807746
2015-08-23,1.05,70773.76,44059.22,14861.33,4433.12,7420.09,7420.09,0.0,0.0,conventional,2015,Boise,23/08/2015,74312.448,62.25360924726905,20.998361539644073,6.2637904217608344
2015-08-16,1.12,64001.61,46189.28,5258.21,6457.21,6096.91,6090.51,0.0,6.4,conventional,2015,Boise,16/08/2015,71681.80320000001,72.16893450024148,8.215746447628426,10.089136820151868
2015-08-09,1.1,61286.98,44739.54,5034.0,3931.19,7582.25,7568.92,13.33,0.0,conventional,2015,Boise,09/08/2015,67415.67800000001,73.00007277238983,8.213816376659446,6.414396663043275
2015-08-02,1.07,67763.91,51151.27,5140.89,5435.36,6036.39,5987.5,48.89,0.0,conventional,2015,Boise,02/08/2015,72507.3837,75.48453151537447,7.586471914032115,8.021024760820323
2015-07-26,1.07,67826.07,50978.38,4856.27,5479.57,6511.85,6358.04,153.81,0.0,conventional,2015,Boise,26/07/2015,72573.89490000001,75.16045084139475,7.159887046382019,8.07885522484201
2015-07-19,1.09,63958.04,45921.6,5300.3,5565.17,7170.97,6354.45,816.52,0.0,conventional,2015,Boise,19/07/2015,69714.2636,71.7995735954385,8.287152014039204,8.701282903603676
2015-07-12,1.05,74677.72,51828.75,5802.65,7474.4,9571.92,8335.04,1236.88,0.0,conventional,2015,Boise,12/07/2015,78411.606,69.40323030751341,7.7702559746066155,10.008875471827473
2015-07-05,1.15,85044.45,61949.73,8022.13,8434.98,6637.61,6557.06,80.55,0.0,conventional,2015,Boise,05/07/2015,97801.1175,72.84394219728625,9.432867165347062,9.918319184849805
2015-06-28,1.04,75280.41,59111.33,6573.26,3974.75,5621.07,5619.44,0.0,1.63,conventional,2015,Boise,28/06/2015,78291.62640000001,78.52153036892334,8.731700584521258,5.279926079042343
2015-06-21,1.06,81397.07,52790.21,15444.74,5875.85,7286.27,7021.56,0.0,264.71,conventional,2015,Boise,21/06/2015,86280.89420000001,64.8551723053422,18.974565054982936,7.218748782972163
2015-06-14,0.99,87607.71,58791.25,17880.43,3135.99,7800.04,7800.04,0.0,0.0,conventional,2015,Boise,14/06/2015,86731.63290000001,67.10739271691955,20.409653442602256,3.579582208004295
2015-06-07,1.12,80751.29,61245.49,7237.55,6655.69,5612.56,5603.8,8.76,0.0,conventional,2015,Boise,07/06/2015,90441.4448,75.8445964144969,8.962767034433753,8.242208886074762
2015-05-31,0.97,76689.38,57373.57,7421.36,4028.3,7866.15,7860.31,5.84,0.0,conventional,2015,Boise,31/05/2015,74388.6986,74.81292716149224,9.677167816456462,5.252748164087388
2015-05-24,1.03,83209.77,54825.95,14839.33,6037.23,7507.26,7469.51,0.0,37.75,conventional,2015,Boise,24/05/2015,85706.0631,65.88883733244305,17.833639006573385,7.255434067417804
2015-05-17,0.96,77987.53,61319.66,7393.99,2919.87,6354.01,6345.82,0.0,8.19,conventional,2015,Boise,17/05/2015,74868.0288,78.62751904054404,9.480990101879108,3.7440216403827637
2015-05-10,1.06,95788.53,62505.3,15896.54,7891.16,9495.53,9453.06,0.0,42.47,conventional,2015,Boise,10/05/2015,101535.84180000001,65.25342856811771,16.595452503551314,8.238105334741018
2015-05-03,1.0,85466.99,66880.12,7942.34,4289.72,6354.81,6349.93,0.0,4.88,conventional,2015,Boise,03/05/2015,85466.99,78.2525744734897,9.292874360030696,5.0191541787068905
2015-04-26,0.96,88111.17,69544.59,7985.48,3401.65,7179.45,7174.6,0.0,4.85,conventional,2015,Boise,26/04/2015,84586.7232,78.92823350319829,9.062959894869174,3.86063424194685
2015-04-19,0.99,89694.96,56843.62,21630.9,3260.22,7960.22,7953.8,0.0,6.42,conventional,2015,Boise,19/04/2015,88798.0104,63.37437465828626,24.116070735747027,3.6347861685873983
2015-04-12,1.19,66246.3,44469.15,8506.36,7523.01,5747.78,5747.78,0.0,0.0,conventional,2015,Boise,12/04/2015,78833.097,67.12699426232106,12.840505809381053,11.356121021098536
2015-04-05,1.09,76704.46,57339.81,9060.49,3790.38,6513.78,6510.61,0.0,3.17,conventional,2015,Boise,05/04/2015,83607.86140000001,74.75420594838943,11.812207530044535,4.94153794968376
2015-03-29,0.98,74543.98,59532.94,7119.52,3101.98,4789.54,4789.54,0.0,0.0,conventional,2015,Boise,29/03/2015,73053.1004,79.86284070155632,9.550764528537382,4.161274994976121
2015-03-22,1.17,61419.11,44227.33,6589.77,7290.24,3311.77,3311.77,0.0,0.0,conventional,2015,Boise,22/03/2015,71860.3587,72.00907014119873,10.729185102161201,11.869660761935496
2015-03-15,1.0,65918.28,51472.29,7018.29,2981.8,4445.9,4445.9,0.0,0.0,conventional,2015,Boise,15/03/2015,65918.28,78.08500161108573,10.646955594108341,4.523479678171214
2015-03-08,1.14,65350.24,45879.84,7206.22,7403.75,4860.43,4860.43,0.0,0.0,conventional,2015,Boise,08/03/2015,74499.27359999999,70.20607728449046,11.02707503446047,11.329338652773119
2015-03-01,1.06,75046.37,40578.0,23738.56,3491.83,7237.98,6478.75,759.23,0.0,conventional,2015,Boise,01/03/2015,79549.1522,54.07056996894054,31.631856410909688,4.652896602460586
2015-02-22,0.99,76836.1,50872.0,16374.74,2122.09,7467.27,7235.2,232.07,0.0,conventional,2015,Boise,22/02/2015,76067.739,66.20846190787924,21.31125864014441,2.76183981227574
2015-02-15,1.14,61221.98,41547.87,7840.31,6492.94,5340.86,3647.52,1693.34,0.0,conventional,2015,Boise,15/02/2015,69793.0572,67.86430298399367,12.806364642241233,10.605570091003262
2015-02-08,1.07,69970.75,54229.34,9647.24,3047.0,3047.17,1373.42,1673.75,0.0,conventional,2015,Boise,08/02/2015,74868.7025,77.50287084245917,13.787532647570591,4.354676775652684
2015-02-01,0.91,113578.24,67496.3,36532.33,2904.77,6644.84,4867.26,1777.58,0.0,conventional,2015,Boise,01/02/2015,103356.19840000001,59.42714026912197,32.16490236157912,2.557505733492613
2015-01-25,1.03,66069.21,51922.06,7555.95,2061.16,4530.04,2009.53,2520.51,0.0,conventional,2015,Boise,25/01/2015,68051.2863,78.58737829618364,11.43641644875124,3.1196982679223795
2015-01-18,1.08,62870.49,50354.95,6342.37,2257.23,3915.94,1119.18,2796.76,0.0,conventional,2015,Boise,18/01/2015,67900.1292,80.09314067696943,10.087991997517436,3.590285362814891
2015-01-11,1.18,57355.52,38112.34,10997.54,3321.89,4923.75,3295.11,1628.64,0.0,conventional,2015,Boise,11/01/2015,67679.51359999999,66.44929729518623,19.174335791916803,5.791752912361356
2015-01-04,1.01,80034.32,44562.12,24964.23,2752.35,7755.62,6064.3,1691.32,0.0,conventional,2015,Boise,04/01/2015,80834.66320000001,55.67876381032537,31.1919061722521,3.438962185222539
2015-12-27,1.13,450816.39,3886.27,346964.7,13952.56,86012.86,85913.6,99.26,0.0,conventional,2015,Boston,27/12/2015,509422.5207,0.8620516215038234,76.96363923237129,3.094954023299818
2015-12-20,1.07,489802.88,4912.37,390100.99,5887.72,88901.8,88768.47,133.33,0.0,conventional,2015,Boston,20/12/2015,524089.08160000003,1.0029279533840225,79.64448677802793,1.2020590814002565
2015-12-13,1.01,549945.76,4641.02,455362.38,219.4,89722.96,89523.38,199.58,0.0,conventional,2015,Boston,13/12/2015,555445.2176,0.8439050425627429,82.80132571619426,0.03989484344783384
2015-12-06,1.02,488679.31,5126.32,407520.22,142.99,75889.78,75666.22,223.56,0.0,conventional,2015,Boston,06/12/2015,498452.8962,1.0490151506516614,83.3921575276023,0.029260498055463
2015-11-29,1.19,350559.81,3609.25,272719.08,105.86,74125.62,73864.52,261.1,0.0,conventional,2015,Boston,29/11/2015,417166.1739,1.0295675365638748,77.79530688358143,0.030197414814892784
2015-11-22,1.07,466759.99,4457.62,383420.46,233.74,78648.17,78161.82,486.35,0.0,conventional,2015,Boston,22/11/2015,499433.1893,0.9550133035181528,82.14509988313267,0.050077128504523276
2015-11-15,1.05,513738.98,5310.32,420936.8,139.71,87352.15,85604.19,1747.96,0.0,conventional,2015,Boston,15/11/2015,539425.929,1.033661101596768,81.935927851922,0.027194743914506936
2015-11-08,1.04,641759.57,5304.09,542880.92,231.74,93342.82,88265.25,5077.57,0.0,conventional,2015,Boston,08/11/2015,667429.9528,0.8264917654441835,84.59257101534148,0.03611009649610679
2015-11-01,1.06,553096.84,4886.14,449532.49,170.29,98507.92,93443.08,5064.84,0.0,conventional,2015,Boston,01/11/2015,586282.6504,0.8834149188051772,81.27554841933286,0.030788460118484857
2015-10-25,1.02,534249.47,4005.39,430725.78,191.31,99326.99,94581.94,4745.05,0.0,conventional,2015,Boston,25/10/2015,544934.4593999999,0.7497227840020132,80.62259378563353,0.03580911367118437
2015-10-18,0.94,725296.29,6409.86,627503.98,332.87,91049.58,86046.25,5003.33,0.0,conventional,2015,Boston,18/10/2015,681778.5126,0.8837574503517727,86.51691572832945,0.045894347536232394
2015-10-11,1.14,485706.68,5145.86,378295.9,355.03,101909.89,97513.23,4396.66,0.0,conventional,2015,Boston,11/10/2015,553705.6152,1.0594583545772933,77.88566959795571,0.07309555635512363
2015-10-04,1.07,536479.42,5804.31,427358.64,277.56,103038.91,97207.43,5831.48,0.0,conventional,2015,Boston,04/10/2015,574032.9794000001,1.081925938556972,79.65983858243807,0.051737306157988314
2015-09-27,1.07,553307.04,5210.84,463079.81,289.49,84726.9,82123.56,2603.34,0.0,conventional,2015,Boston,27/09/2015,592038.5328,0.9417628230430611,83.69309922389564,0.05231995602297053
2015-09-20,1.15,498640.23,4376.74,398673.48,418.46,95171.55,91612.66,3558.89,0.0,conventional,2015,Boston,20/09/2015,573436.2644999999,0.8777350355385485,79.95212901293584,0.08392022440708403
2015-09-13,1.03,655682.95,5422.29,560792.23,353.77,89114.66,84843.55,4271.11,0.0,conventional,2015,Boston,13/09/2015,675353.4384999999,0.8269682778849139,85.52795676629994,0.05395443026236995
2015-09-06,1.11,577774.74,4237.44,477867.83,496.62,95172.85,94558.41,614.44,0.0,conventional,2015,Boston,06/09/2015,641329.9614,0.7334069329510666,82.70832850878874,0.08595391345769114
2015-08-30,1.13,526664.87,4177.03,438502.9,554.04,83430.9,83242.01,188.89,0.0,conventional,2015,Boston,30/08/2015,595131.3030999999,0.793109667633613,83.26032833744921,0.10519782722549921
2015-08-23,1.07,589471.32,4744.11,488292.1,608.61,95826.5,95585.38,241.12,0.0,conventional,2015,Boston,23/08/2015,630734.3123999999,0.80480760285335,82.83559919420676,0.10324675337894303
2015-08-16,1.15,565795.06,4460.85,464476.33,748.65,96109.23,95887.01,222.22,0.0,conventional,2015,Boston,16/08/2015,650664.319,0.7884215178548926,82.09268034259613,0.13231822844123098
2015-08-09,1.07,690517.19,4173.23,590998.11,827.06,94518.79,94287.69,231.1,0.0,conventional,2015,Boston,09/08/2015,738853.3933,0.6043629413483537,85.58774764173504,0.11977399143387002
2015-08-02,1.17,571994.5,4442.2,468591.76,1451.95,97508.59,97214.15,294.44,0.0,conventional,2015,Boston,02/08/2015,669233.565,0.7766158590685749,81.92242407925251,0.25383985335523335
2015-07-26,1.28,500233.69,4299.27,393281.62,1957.86,100694.94,100466.86,228.08,0.0,conventional,2015,Boston,26/07/2015,640299.1232,0.8594523091797356,78.61957878126921,0.39138907257525973
2015-07-19,1.18,597168.12,4720.08,477629.8,5071.77,109746.47,109519.0,227.47,0.0,conventional,2015,Boston,19/07/2015,704658.3816,0.7904105798547987,79.98246791874958,0.8493035428615983
2015-07-12,1.14,634515.74,5332.07,471639.53,9361.55,148182.59,146946.54,1236.05,0.0,conventional,2015,Boston,12/07/2015,723347.9435999999,0.8403369158344283,74.33062732218431,1.475384992025572
2015-07-05,1.27,582909.73,4743.46,418251.03,11053.82,148861.42,145982.99,2878.43,0.0,conventional,2015,Boston,05/07/2015,740295.3571,0.8137555020740518,71.75228143815681,1.8963176339499426
2015-06-28,1.25,560494.92,4688.28,403230.6,9120.3,143455.74,142574.63,881.11,0.0,conventional,2015,Boston,28/06/2015,700618.65,0.8364536113904475,71.94188307719183,1.6271869154496528
2015-06-21,1.24,543504.66,3582.45,404908.53,8899.2,126114.48,125821.15,293.33,0.0,conventional,2015,Boston,21/06/2015,673945.7784000001,0.6591387827291122,74.49955074902209,1.6373732655760487
2015-06-14,1.08,684346.48,5104.19,521254.77,6545.42,151442.1,151258.77,183.33,0.0,conventional,2015,Boston,14/06/2015,739094.1984,0.7458487986962393,76.16825471214523,0.9564482599515965
2015-06-07,1.25,562542.86,4034.11,421007.42,93.05,137408.28,137224.94,183.34,0.0,conventional,2015,Boston,07/06/2015,703178.575,0.7171204697185207,74.84006107552409,0.016540961874442775
